config,fold,n_train,n_test,test_patients,patients_in_both,path_auc,path_accuracy,path_sensitivity,path_specificity,path_brier,path_ece,path_n,path_balanced_accuracy,path_majority_accuracy,dens_accuracy,dens_macro_f1,dens_qwk,dens_n,dens_majority_accuracy
mt_plain,1,2257,545,286,0,0.7848537821503103,0.7119266055045872,0.7051792828685259,0.717687074829932,0.19473032121101005,0.09619013223831259,545,0.711433178849229,0.5394495412844037,0.6293577981651376,0.6184472077422944,0.7655228957130913,545,0.3486238532110092
mt_plain,2,2232,570,292,0,0.76147724954091,0.6947368421052632,0.728448275862069,0.6715976331360947,0.2141868483358999,0.13790884180353924,570,0.7000229544990818,0.5929824561403508,0.6859649122807018,0.6640759277967513,0.7848281209614888,570,0.39649122807017545
mt_plain,3,2219,583,296,0,0.7710486739395097,0.7152658662092625,0.6575875486381323,0.7607361963190185,0.20293423239659295,0.11412870955907486,583,0.7091618724785753,0.5591766723842195,0.6912521440823327,0.6846381423687108,0.7880565182617969,583,0.41852487135506006
mt_plain,4,2243,559,294,0,0.7329125058208724,0.6386404293381037,0.7569721115537849,0.5422077922077922,0.24817062070239085,0.18585572649819748,559,0.6495899518807886,0.5509838998211091,0.6225402504472272,0.6261254898776907,0.7417839541486191,559,0.38998211091234347
mt_plain,5,2257,545,292,0,0.8048366224522807,0.7247706422018348,0.7954545454545454,0.6583629893238434,0.19099826342000686,0.10374691305049791,545,0.7269087673891944,0.5155963302752293,0.6311926605504588,0.6123704284160072,0.7142322097378278,545,0.42018348623853213
